NUMBER,Genus,SPECIES,SUBSPECIES,MORPHOTYPE,HERBARIUM,COLLECTOR,COLNUMBER,COUNTRY,LATITUDE,DLATITUDE,LONGITUDE,DLONGITUDE,ELEVATION,PLHEIGHT,STEMHEIGHT,STEMDIAMETER,INTERNODE,LEAFNUMBER,SHEATH,PETIOLE,RACHISLEN,RACHISWID,NODIVISIONS,BASPINLEN,BASPINWID,BASPINANG,APINLEN,APINWID,APINANG,ORDERS,PROPHYLL,PEDBRACT,DISTANCE,PEDUNCLELEN,PEDUNCLEWID,NORACHILLAE,RACHILLLEN,RACHILLWID,FRUITLEN,FRUITDIAM,STEMBRANCH,INTERNOD,INTERCOLOR,LEAFDIVI,PLICATE,BLADEBASE,PETCOLOR,VEINADAX,VENATION,INFLOBRAN,BRACTS,PROPHYLLS,PROSURFACE,RIDGED,PEDUNCBRACT,RACHSURFACE,RACHRUGOS,RACHNARROW,PITARRANG,PITINSIDE,PROXLIP,PROXRECURV,HOOD,LIPCOLOR,LIPSCUPUL,DISTALIP,PETALS,STAMFLS,STAMENNO,CONNECT,ANTHERS,GYNO,PISTFLS,STAMTUBES,STAMTUBPER,STIPITATE,CONICAL,SPLITTING,SPINY,BUMPY,OPERC,SCULPT,PORES
139,Geonoma,macrostachys,,tapajotensis,NY,"Casas, F.",8136,Bolivia,11.01,-11.03,68.43,-68.73,,,,,,,,,22,1.8,3,,1.8,70,,,,0,,,,,1.5,1,10,4.1,,,,,,2,1,1,2,2,2,1,,,,,,2,1,2,2,2,1,1,2,1,1,2,2,2,2,3,3,2,2,,2,,,,,,,,
183,Geonoma,macrostachys,,tapajotensis,NY,"Casas, F.",8169,Bolivia,12.22,-12.38,68.34,-68.58,,,,,,,,,,2.7,3,28,2.3,72,,,,0,,,,,2.6,,12,5.2,7,5.5,,,,2,1,1,2,2,2,,,,,,,2,1,2,2,2,1,1,2,1,1,2,2,2,,,,2,2,,2,2,2,1,2,1,2,,
179,Geonoma,macrostachys,,tapajotensis,NY,"Casas, F.",8309,Bolivia,11.15,-11.25,68.49,-68.81,290,,,,,,,,,1.8,3,18.5,1.1,79,,,,0,,,,,1.9,1,5.5,4.8,,,,,,2,1,1,2,2,2,1,1,,,,,2,1,2,2,2,1,1,2,1,1,2,2,2,,,,,,,,,,,,,,,
456,Geonoma,macrostachys,,tapajotensis,AAU,"Cerón, C. ",2897,Ecuador,0.46,-0.76,77.26,-77.43,1150,0.5,,,,,,4.5,15,1.8,3,13,2,36,8.5,4.4,38,0,,,,,1.1,1,4.5,3.2,,,1,,1,2,1,1,2,2,2,1,1,2,2,2,1,2,1,2,2,2,1,1,2,1,1,2,2,2,,,,,2,,,,,,,,,,
458,Geonoma,macrostachys,,tapajotensis,MO,"Cerón, C. ",2981,Ecuador,0.46,-0.76,77.26,-77.43,1200,1,,,,,,,25.1,2.3,6,13,1.4,40,13,6,33,0,,,,,1.2,1,5.5,4.2,,,,,1,2,1,1,2,2,2,1,1,2,2,2,1,2,1,2,2,2,1,1,2,1,1,2,2,2,,,,,,,,,,,,,,,
393,Geonoma,macrostachys,,tapajotensis,AAU,"Cerón, C. ",6436,Ecuador,0.45,-0.75,77.38,-77.63,1200,0.5,,,,,,,23.5,1.7,3,15,3.3,45,11,6.5,42,0,,,,,1.4,1,,4.1,,,,,,2,1,1,,,,1,1,2,2,2,1,2,1,2,2,2,1,1,2,1,1,2,2,2,2,3,3,,,2,,,,,,,,,
426,Geonoma,macrostachys,,tapajotensis,AAU,"Cerón, C. ",6589,Ecuador,0.38,-0.63,77.27,-77.45,1000,0.75,,,,,,,34,2,5,,1.2,57,,8,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
457,Geonoma,macrostachys,,tapajotensis,AAU,"Cerón, C. ",6630,Ecuador,0.38,-0.63,77.27,-77.45,1000,0.5,,,,,,,14.7,1.4,3,11.5,1.7,48,7.2,4.4,37,,,,,,,,,,,,1,,1,2,1,1,2,2,2,,1,2,2,2,1,2,1,2,2,2,1,1,2,1,1,2,,2,,,,,2,2,2,2,2,1,2,1,2,,
462,Geonoma,macrostachys,,tapajotensis,MO,"Cerón, C. ",7472,Ecuador,0.43,-0.71,77.32,-77.53,900,0.5,,,,,,,18.5,2.4,3,,2.2,53,14,4.2,36,0,,,,,1.8,1,6.8,4.1,,,,,1,2,1,1,2,2,2,1,1,2,2,2,,2,1,2,2,2,1,1,2,1,1,2,2,2,2,3,3,,,2,,,,,,,,,
425,Geonoma,macrostachys,,tapajotensis,AAU,"Cerón, C. ",9946,Ecuador,0.03,0.06,77.35,-77.58,1800,0.75,,,,,19,44.5,42,3.9,3,,8,42,,8.3,30,0,10,27.3,0.8,86,2.7,1,14,6.5,,,,,,2,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,Geonoma,macrostachys,,tapajotensis,NY,"Chávez, F. ",689,Peru,11.53,-11.88,71.15,-71.25,400,,,,,6,,,24.2,1.8,3,17.5,4,63,,8,39,0,,,,,1.7,1,8.5,4.4,,,,,1,2,1,1,2,2,2,1,,,,,,2,1,2,2,2,1,1,2,1,1,2,2,2,,,,2,2,,2,,,,,,,,
176,Geonoma,macrostachys,,tapajotensis,NY,"Chávez, F. ",710,Peru,11.53,-11.88,71.15,-71.25,400,,0.5,,,7,,,25,2.2,3,16,0.8,72,14,4.5,48,0,,,,,2,1,9.2,4.5,,,2,,,2,1,1,2,2,2,1,,,,,,2,1,2,2,2,1,1,2,1,1,2,2,,2,3,3,,,2,,,,,,,,,
424,Geonoma,macrostachys,,tapajotensis,MO,"Clark, J.",5302,Ecuador,0.44,-0.73,77.48,-77.8,1700,,,,,,,,20.9,2.3,3,15.2,2.7,54,9.8,7.2,42,0,,,,,2,1,7.5,4,,,,,,2,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
585,Geonoma,macrostachys,,tapajotensis,COL,"Cordero, Z.",398,Colombia,1.17,-1.28,69.44,-69.73,100,,,,,8,,,37.5,3.7,4,19.7,1.4,84,,8.2,47,0,,,,,2.2,1,11.5,5.4,,,1,,,2,1,1,2,2,2,1,1,,,,,2,1,2,2,2,1,1,2,1,1,2,2,2,2,3,3,,,,,,,,,,,,
273,Geonoma,macrostachys,,tapajotensis,NY,"Daly, D.",7852,Brazil,10.07,-10.11,69.13,-69.21,,,,,,,,,31,2.7,3,,,,18.4,11.2,25,0,,,,,2.7,1,,5.6,,,,,,2,1,1,2,2,2,1,,,,,,2,1,2,,2,1,1,2,1,1,2,,,,,,,,,,,,,,,,,
108,Geonoma,macrostachys,,tapajotensis,NY,"Daly, D.",9119,Brazil,9.02,-9.03,69.41,-69.68,,,,,,,,,33,2.9,3,23,3.5,100,,10,40,0,9.5,24.8,0.2,54.5,2.3,1,12,4.5,,,,,1,2,1,1,2,2,2,1,1,2,2,2,1,2,1,2,2,2,1,1,2,1,1,2,,,2,3,3,,,2,,,,,,,,,
107,Geonoma,macrostachys,,tapajotensis,NY,"Daly, D.",9421,Brazil,9.24,-9.4,68.07,-68.11,,,,,,,,58.5,38.5,3.7,5,29.5,8.5,28,,10.2,37,0,6.3,18.8,0.3,52.5,2,1,10.5,5.1,,,,,,2,1,1,2,2,2,1,1,2,2,2,1,2,1,2,2,2,1,1,2,1,1,2,2,,2,3,3,,,2,,,,,,,,,
106,Geonoma,macrostachys,,tapajotensis,NY,"Daly, D.",9818,Brazil,10.56,-10.93,69.45,-69.75,,1.5,,,,,,,35.7,3.4,3,33.5,7.8,43,21.7,13,19,0,,,,,2.4,1,12.7,5.7,,,,,1,2,1,1,2,2,2,1,1,2,2,2,1,2,1,2,2,2,1,1,2,1,1,2,2,2,,,,2,2,,2,2,2,1,2,1,2,,
75,Geonoma,macrostachys,,tapajotensis,NY,"Daly, D.",11194,Brazil,9.23,-9.38,69.56,-69.93,,,,,,,,30,30,2.9,3,21.5,4.4,80,17,10.5,32,0,,,,,2.3,1,9.6,5.1,,,,,1,2,1,1,2,2,2,1,1,,,,1,2,1,2,2,2,1,1,2,1,1,2,2,,2,3,3,,,2,,,,,,,,,
210,Geonoma,macrostachys,,tapajotensis,NY,"Daly, D.",11402,Brazil,9.21,-9.35,69.56,-69.93,,1,,,,,,,33.5,3.3,3,,4.5,,,9.8,77,0,,,,54.5,2.1,1,17,3.6,6.3,4.7,1,,1,2,1,1,2,2,2,1,1,2,2,2,1,2,1,2,2,2,1,1,2,1,1,2,2,2,,,,2,2,,2,2,2,1,2,1,2,,
141,Geonoma,macrostachys,,tapajotensis,NY,"Daly, D.",11815,Brazil,8.1,-8.16,72.23,-72.38,,,,,,,,,35.3,3.4,3,30.2,4.5,67,,5.9,40,0,,,,,2,1,7.3,3.5,7.9,5.2,,,1,2,1,1,2,2,2,1,1,2,2,2,1,2,1,2,2,2,1,1,2,1,1,2,2,2,,,,2,2,,2,2,2,1,2,1,2,,
159,Geonoma,macrostachys,,tapajotensis,NY,"Díaz, C. ",28,Peru,3.3,-3.5,73.3,-73.5,130,,,,,,,,18.8,2,3,18.3,3,50,19,4.8,40,0,,26.5,0.6,102.5,1.8,1,12.5,2.6,7,5.2,,,,2,1,1,2,2,2,1,1,2,2,2,1,2,1,2,2,2,1,1,2,1,1,2,2,2,,,,2,2,,2,2,2,1,2,1,2,,
417,Geonoma,macrostachys,,tapajotensis,MO,"Díaz, C. ",7118,Peru,4.55,-4.92,78.19,-78.32,350,1,,,,,,,,2.4,,,6.3,50,,11.2,30,0,,,,,2.8,1,8,6.3,,,,,,,1,1,2,2,2,1,,,,,,2,1,2,2,2,1,1,2,1,1,2,2,2,2,3,3,,,,,,,,,,,,
101,Geonoma,macrostachys,,tapajotensis,NY,"Ferreira, E.",87,Brazil,10.33,-10.55,68.15,-68.25,,,,,,,,,23.5,2.4,3,19.5,2,82,,4,40,0,,,,,1.4,1,7.2,3.5,,,,,,2,1,1,2,2,2,1,,,,,,2,1,2,,2,1,1,2,1,1,2,,,,,,,,,,,,,,,,,
105,Geonoma,macrostachys,,tapajotensis,NY,"Ferreira, E.",117,Brazil,8.58,-8.96,72.41,-72.68,,,,,,10,,,39.5,3.7,6,16.3,1.5,70,13.5,9,32,0,,,,,2.8,1,16,5.2,7.4,5.3,1,,,2,1,1,2,2,2,1,,,,,,2,1,2,,2,1,1,2,1,1,2,2,,,,,,,,,2,2,1,2,1,2,,
100,Geonoma,macrostachys,,tapajotensis,NY,"Ferreira, E.",193,Brazil,10.38,-10.63,68.15,-68.25,,,,,,10,,45,26.8,2.9,3,21,4,55,19,9,35,0,,,,57.5,2.1,1,10.2,4.2,7.2,5.5,1,,,2,1,1,2,2,2,1,,,,,,2,1,2,,2,1,1,2,1,1,2,2,,,,,,,,,2,2,1,2,1,2,,
243,Geonoma,macrostachys,,tapajotensis,NY,"Ferreira, E.",369,Brazil,8.2,-8.33,70.25,-70.41,,,,,,4,4,47,21,2.1,4,12,0.5,95,8,3.5,58,0,,,,35.5,1.8,1,6.5,4.1,,,,,,2,1,1,2,2,2,1,,,,,,2,1,2,,2,1,1,2,1,1,2,2,,,,,,,,,,,,,,,,
242,Geonoma,macrostachys,,tapajotensis,NY,"Ferreira, E.",431,Brazil,9.12,-9.2,68.44,-68.73,,,,,,9,2.3,50,31,2.6,3,18.5,2.2,81,13,8.2,38,0,,,,59.5,1.8,1,12,5,,,,,,2,1,1,2,2,2,1,,,,,,2,1,2,,2,1,1,2,1,1,2,,,,,,,,,,,,,,,,,
155,Geonoma,macrostachys,,tapajotensis,NY,"Figueiredo, C.",802,Brazil,8.1,-8.16,71,-71,,,,2.82,0.2,,11,22,28.5,2.2,3,,,,,,25,0,,,,,,1,9,4.8,,,1,1,1,2,1,1,2,2,2,1,1,2,2,2,1,2,1,2,2,2,1,1,2,1,1,2,2,2,,,,2,2,,2,,,,,,,,
115,Geonoma,macrostachys,,tapajotensis,NY,"Foster, R.",7949,Peru,10.12,-10.2,75.15,-75.25,380,,,,,,,,26.3,2.3,3,24,1.5,95,18,5.5,42,0,,,,,1.8,1,9.7,3.6,,,,,1,2,1,1,2,2,2,1,1,,,,1,2,1,2,2,2,1,1,2,1,1,2,2,2,,,,2,2,,2,,,,,,,,
437,Geonoma,macrostachys,,tapajotensis,F,"Foster, R.",11961,Peru,11.49,-11.81,71.23,-71.38,375,,,,,,,,22.5,2.1,3,17.5,1.8,70,,5.7,40,0,,,,,3,1,12.3,6.1,,,,,,2,1,1,2,2,2,1,1,,,,1,2,1,2,2,2,1,1,2,1,1,2,2,2,2,3,3,,,,,,,,,,,,
121,Geonoma,macrostachys,,tapajotensis,NY,"Galeano, G.",1762,Colombia,1.3,-1.5,70.45,-70.75,210,,,,,7,,,38.5,2.3,8,20,1.2,67,15.5,4.4,33,0,,,,,2,1,8,3.8,7.7,6.2,1,,1,2,1,1,2,2,2,1,1,,,,,2,1,2,2,2,1,1,2,1,1,2,2,2,2,3,3,2,2,2,2,2,2,1,2,1,2,,
450,Geonoma,macrostachys,,tapajotensis,COL,"Galeano, G.",2030,Colombia,1.18,-1.3,69.33,-69.56,230,,,1.08,0.2,7,,,14,1.3,2,,,30,11.5,,30,0,,,,,0.7,1,4.5,1.7,8.4,6.9,1,1,1,2,1,1,2,2,2,1,1,2,2,2,1,2,1,2,2,2,1,1,2,1,1,2,2,2,2,3,3,,,,,,,,,,,,
171,Geonoma,macrostachys,,tapajotensis,NY,"Gentry, A.",27724,Peru,3.2,-3.33,73,-73,140,0.5,,,,,,,25.5,3.9,4,,0.7,,,,,0,,,,,2,1,7.2,3.3,,,,,1,2,1,1,2,2,2,1,,,,,,2,1,2,2,2,1,1,2,1,1,2,2,2,,,,2,2,2,,,,,,,,,
182,Geonoma,macrostachys,,tapajotensis,NY,"Gentry, A.",56265,Peru,4.55,-4.91,73.45,-74.75,,,,,,,,,,4.1,7,,,,,,,0,,,,,2.2,1,8.3,4.4,,,,,,2,1,1,2,2,2,1,,,,,,2,1,2,2,2,1,1,2,1,1,2,2,2,,,,2,2,,2,,,,,,,,
234,Geonoma,macrostachys,,tapajotensis,NY,"Gentry, A.",66024,Peru,12.35,-12.58,69.09,-69.15,,,,,,,,,33,3.3,3,,3.8,59,20.5,10.4,30,0,,,,70,3.3,1,,,,,,,1,2,1,1,2,2,2,1,1,2,2,2,1,2,1,2,2,2,1,1,2,1,1,2,2,2,,,,2,2,,2,2,2,1,2,1,2,,
119,Geonoma,macrostachys,,tapajotensis,NY,"Henderson, A.",195,Brazil,7.1,-7.16,63,-63,,,,,,,13.2,5,21.8,4.2,3,20,3.2,51,14.5,6.4,35,0,,,,,3,1,9,5.2,,,,,,2,1,1,2,2,2,1,,,,,,2,1,2,,2,1,1,2,1,1,2,2,,,,,,,,,,,,,,,,
30,Geonoma,macrostachys,,tapajotensis,NY,"Henderson, A.",1523,Brazil,2.2,-2.33,65.1,-65.16,,,,,,10,,,39.5,2.6,5,,,27,14.5,10.2,,0,,,,,2.2,1,9.5,5.1,,,,,1,2,1,1,2,2,2,1,1,2,2,2,1,2,1,2,2,2,1,1,2,1,1,2,2,2,2,3,3,,,2,,,,,,,,,
235,Geonoma,macrostachys,,tapajotensis,NY,"Henderson, A.",1536,Brazil,1.49,-1.83,65.22,-65.36,,,,,,,,,57.5,4.6,9,,,72,15,,45,0,,,,63.5,3.8,1,20.3,6.5,,,1,,1,2,1,1,2,2,2,1,1,2,2,2,1,2,1,2,2,2,1,1,2,1,1,2,2,2,,,,2,2,,2,,,,,,,,
85,Geonoma,macrostachys,,tapajotensis,NY,"Henderson, A.",1651,Brazil,8.2,-8.33,72.15,-72.25,,,,,,12,,,24,3.1,3,20.5,2.4,54,15.2,6,35,0,,,,38.5,2.2,1,8.3,4.9,,,,,,2,1,1,2,2,2,1,,,,,,2,1,2,,2,1,1,2,1,1,2,2,,,,,,,,,,,,,,,,
414,Geonoma,macrostachys,,tapajotensis,NY,"Henderson, A.",1707,Brazil,7.4,-7.66,72.55,-72.91,,,,,,8,,,34,3.7,6,20,2.5,,19.5,7,38,,,,,,,,,,,,1,,,2,1,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
402,Geonoma,macrostachys,,tapajotensis,AAU,"Holm-Nielsen, L.",19808,Ecuador,0.49,-0.81,75.35,-75.58,250,,,,,,,,,,,,,,,,,0,,,,46.5,2.7,1,11.5,5,,,,,,,1,1,2,2,2,1,1,2,2,2,1,2,1,2,2,2,1,1,2,1,1,2,2,2,2,3,3,,,2,,,,,,,,,
400,Geonoma,macrostachys,,tapajotensis,AAU,"Holm-Nielsen, L.",21896,Ecuador,1.22,-1.36,76.58,-76.96,250,,,,,,,,37.5,4,7,18.5,2,75,,4.7,44,0,,,,50.5,2.5,1,11.5,4.1,,,,,,2,1,1,2,2,2,1,1,2,2,2,1,2,1,2,2,2,1,1,2,1,1,2,2,2,,,,2,2,,2,,,,,,,,
395,Geonoma,macrostachys,,tapajotensis,MO,"Hurtado, F.",1033,Ecuador,0.43,-0.71,77.4,-77.66,1230,0.7,,,,,,,26.5,2.1,3,20,4,29,12.1,4.7,38,0,,,,,1.6,1,6.2,4.2,,,,,,2,1,1,,,,1,1,2,2,2,1,2,1,2,2,2,1,1,2,1,1,2,2,2,2,3,3,,,2,,,,,,,,,
430,Geonoma,macrostachys,,tapajotensis,MO,"Hurtado, F.",2083,Ecuador,0.43,-0.71,77.34,-77.56,1000,0.9,,,,,,,,1.9,3,,2.8,42,,5.2,36,0,,,,,1.9,1,6.7,3.4,,,,,,2,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
429,Geonoma,macrostachys,,tapajotensis,MO,"Hurtado, F.",2291,Ecuador,0.43,-0.71,77.4,-77.66,1200,1,,,,,,,29.5,2.4,3,23.2,4,39,,6.5,40,0,,,,,1.5,1,8.2,4.5,,,,,,2,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,Geonoma,macrostachys,,tapajotensis,NY,"Jangoux, J.",85029,Brazil,7.45,-7.75,72.15,-72.25,,0.75,,,,,,,16,2.5,3,,2.2,73,14,5.4,50,0,,,,,1.8,1,6.5,3.4,7.9,6.1,1,,1,2,1,1,2,2,2,1,1,2,2,2,1,2,1,2,2,2,1,1,2,1,1,2,2,2,,,,2,2,,2,2,2,1,2,1,2,,
157,Geonoma,macrostachys,,tapajotensis,NY,"Killip, E.",23860,Peru,11.05,-11.08,75.2,-75.33,1050,,,,,,,,,,3,,,,,7.2,26,0,,,,,2.6,1,12.5,4.5,,,,,,2,1,1,2,2,2,1,1,,,,1,2,1,2,2,2,1,1,2,1,1,2,2,,2,3,3,,,2,,,,,,,,,
156,Geonoma,macrostachys,,tapajotensis,NY,"Killip, E.",24702,Peru,11.1,-11.16,75.25,-75.41,1400,,,,,,,,51,4.6,5,34,4.8,43,23.5,12.2,30,0,,,,,2.1,1,14.5,5.6,,,,,,2,1,1,2,2,2,1,1,,,,1,2,1,2,2,2,1,1,2,1,1,2,2,2,2,3,3,2,2,2,2,,,,,,,,
59,Geonoma,macrostachys,,tapajotensis,NY,"Killip, E.",27360,Peru,3.44,-3.74,73.14,-73.24,100,,,,,,,,19,2.8,4,12,0.5,55,14.7,4.2,33,0,,,,82.5,1.7,1,9,3.7,,,,,1,2,1,1,2,2,2,1,1,2,2,2,1,2,1,2,2,2,1,1,2,1,1,2,2,2,,,,2,2,,2,,,,,,,,
88,Geonoma,macrostachys,,tapajotensis,NY,"Killip, E.",28142,Peru,5.5,-5.83,76.3,-76.5,142,,,,,,,,,,2,,,,,20.4,30,0,,,,,4.6,1,,7.8,,,,,,2,1,,2,2,2,1,,,,,,2,1,2,2,2,1,1,2,1,1,2,2,2,,,,2,2,,2,,,,,,,,
87,Geonoma,macrostachys,,tapajotensis,NY,"Killip, E.",28145,Peru,5.5,-5.83,76.3,-76.5,142,,,,,,,,46.4,4,4,,,,,,,0,,,,85,3,1,11.8,6.1,7.4,5.9,,,,2,1,1,2,2,2,1,1,2,2,2,1,2,1,2,2,2,1,1,2,1,1,2,2,2,,,,2,2,,2,2,2,1,2,1,2,,
82,Geonoma,macrostachys,,tapajotensis,NY,"Killip, E.",28895,Peru,5.5,-5.83,76,-76,135,,,,,,,,35.7,3.1,3,,8,45,16.7,,32,0,,,,,3.5,1,12.5,6.6,,,1,,1,2,1,1,2,2,2,1,1,,,,1,2,1,2,2,2,1,1,2,1,1,2,2,,2,3,3,,,2,,,,,,,,,
83,Geonoma,macrostachys,,tapajotensis,NY,"Killip, E.",29373,Peru,4,-4,73.2,-73.33,110,,,,,,,,61,,7,,,,,,,0,,,,,3.7,1,,,,,,,,2,1,,2,2,2,1,,,,,,2,1,2,,2,1,1,2,1,1,2,2,2,,,,,,,,,,,,,,,
173,Geonoma,macrostachys,,tapajotensis,NY,"Killip, E.",29673,Peru,4,-4,73.25,-73.41,110,,,,,,,,,,8,,,,14.4,3.3,36,0,,,,,1.9,1,12.1,3.6,,,,,,2,1,1,2,2,2,1,1,2,2,2,1,2,1,2,2,2,1,1,2,1,1,2,2,2,,,,2,2,,2,,,,,,,,
124,Geonoma,macrostachys,,tapajotensis,NY,"Knapp, S.",7113,Peru,6.16,-6.26,76.17,-76.28,200,,0.5,,,,,,31,3.6,3,38,12,37,22.5,22.5,21,0,,,,,3.7,1,17,,,,,,1,2,1,1,2,2,2,1,1,,,,1,2,1,2,2,2,1,1,2,1,1,2,2,2,,,,2,2,,2,,,,,,,,
233,Geonoma,macrostachys,,tapajotensis,NY,"Krukoff, B.",5361,Brazil,9.2,-9.33,69,-69,,,,,,,,,,,,,,,,,,0,,,,,,1,8,2.7,,,,,,,1,1,2,2,2,1,1,,,,1,2,1,2,2,2,1,1,2,1,1,2,2,2,,,,2,2,,,,,,,,,,
152,Geonoma,macrostachys,,tapajotensis,NY,"Krukoff, B.",8144,Brazil,3.27,-3.45,68.47,-68.8,,,,,,,,,34,3.4,8,19,1,75,,2.8,38,0,,,,,2,1,6.9,4.3,,,,,1,2,1,1,2,2,2,1,1,,,,1,2,1,2,2,2,1,1,2,1,1,2,2,2,,,,2,2,,,,,,,,,,
403,Geonoma,macrostachys,,tapajotensis,AAU,"Lawesson, J.",44487,Ecuador,0.33,-0.55,75.13,-75.21,190,0.5,,,,,,,,,,,,,,5,50,0,,,,,1.8,1,9,4,,,,,1,,1,1,2,2,2,1,1,2,2,2,1,2,1,2,2,2,1,1,2,1,1,2,2,2,2,3,3,,,,,,,,,,,,
236,Geonoma,macrostachys,,tapajotensis,NY,"Listabarth, C.",112190,Peru,9.37,-9.61,74.56,-74.93,260,0.45,,,,8,4.5,21.5,9.3,1.4,3,11,0.5,86,12,2.8,50,0,,,,,,1,,3.1,,,,,1,2,1,1,2,2,2,1,1,2,2,2,1,2,1,2,2,2,1,1,2,1,1,2,2,2,,,,2,2,,,,,,,,,,
185,Geonoma,macrostachys,,tapajotensis,NY,"Lleras, E.",16916,Brazil,,,,,,1,,,,,,,,,,,,,17.3,5.5,33,0,,,,,2.7,1,,5.9,7.8,6.4,,,,,1,,2,2,2,1,,,,,,2,1,2,,2,1,1,2,1,1,2,2,2,,,,2,2,,2,2,2,1,2,1,2,,
97,Geonoma,macrostachys,,tapajotensis,NY,"Lleras, E.",17168,Brazil,4.3,-4.5,71,-71,,1,,,,,,21.5,24,2.9,3,22.5,2.7,82,18.5,4.7,46,0,6.4,19.5,0.5,69,1.3,1,9.3,3.4,,,,,,2,1,1,2,2,2,1,1,2,2,2,1,2,1,2,2,2,1,1,2,1,1,2,2,2,2,3,3,,,2,,,,,,,,,
401,Geonoma,macrostachys,,tapajotensis,AAU,"Løjtnant, B. ",13437,Ecuador,2.05,-2.08,76.58,-76.96,250,,,,,,,,60,4,8,,2.5,,,7.5,,0,,,,,,1,,,,,,,1,2,1,1,2,2,2,1,1,2,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,Geonoma,macrostachys,,tapajotensis,NY,"Monteagudo, A.",4185,Peru,10.19,-10.31,75.15,-75.25,400,,,,,,,51,24.5,2.8,3,16,1.5,72,13.7,6,45,0,,,,80,1.7,1,9.2,3.5,6.2,4.9,,,,2,1,1,2,2,2,1,1,2,2,2,1,2,1,2,2,2,1,1,2,1,1,2,2,2,,,,2,2,,2,2,2,1,2,1,2,,
76,Geonoma,macrostachys,,tapajotensis,NY,"Moreno, L. R. ",109,Bolivia,17.5,-17.83,64.3,-64.5,250,,,,,,,,38,2.8,5,28,2.9,52,18.5,9.4,37,0,,,,,1.6,1,9.4,4.8,,,1,,,2,1,1,2,2,2,1,,,,,,2,1,2,2,2,1,1,2,1,1,2,2,,2,3,3,,,2,,,,,,,,,
178,Geonoma,macrostachys,,tapajotensis,NY,"Nee, M.",49528,Bolivia,17.32,-17.53,63.52,-63.86,350,,,,,,,,25.5,3.1,3,21,4,50,17.5,9,34,0,,,,,3.1,1,9.7,5.2,6.8,5.6,,,,2,1,1,2,2,2,1,,,,,,2,1,2,2,2,1,1,2,1,1,2,2,2,,,,,,,2,2,2,1,2,1,2,,
77,Geonoma,macrostachys,,tapajotensis,NY,"Nee, M.",51564,Bolivia,17.24,-17.4,64.08,-64.13,275,,,,,,19.5,48,34,3.2,3,24.5,4.3,60,19,8.8,38,0,,,,,2.5,1,20.1,6.4,,,,,,2,1,1,2,2,2,1,1,2,2,2,,2,1,2,2,2,1,1,2,1,1,2,2,2,,,,2,2,2,,,,,,,,,
391,Geonoma,macrostachys,,tapajotensis,NY,"Neill, D.",8622,Ecuador,0.43,-0.71,77.38,-77.63,1200,,,,,,,,18,1.9,3,15.5,2.8,42,8.1,5,40,0,,,,,1.1,1,4.2,3.7,,,,,1,2,1,1,2,2,2,1,1,2,2,2,1,2,1,2,2,2,1,1,2,1,1,2,2,2,2,3,3,,,2,,,,,,,,,
428,Geonoma,macrostachys,,tapajotensis,AAU,"Neill, D.",10606,Ecuador,0.53,-0.88,77.33,-77.55,1450,,1,,,,,19,27.4,2.1,3,20.5,5,43,11.5,9.8,33,0,,,,,1.3,1,8.3,3.6,,,,,,2,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
455,Geonoma,macrostachys,,tapajotensis,NY,"Neill, D.",14058,Ecuador,3.05,-3.08,77.56,-77.93,1400,0.5,,,,,,,29.1,2.5,3,25,6,40,17.8,8,25,0,,,,,1.9,1,12,3.4,,,,,,2,1,1,2,2,2,1,1,2,2,2,1,2,1,2,2,2,1,1,2,1,1,2,2,2,2,3,3,2,,,,,,,,,,,
431,Geonoma,macrostachys,,tapajotensis,MO,"Palacios, W.",1556,Ecuador,0.4,-0.66,77.4,-77.66,1300,0.9,,,,,,,49,3.1,3,,9,,17.5,14.7,32,0,,,,,1.8,1,11.8,3.8,,,,,,2,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432,Geonoma,macrostachys,,tapajotensis,MO,"Palacios, W.",2208,Ecuador,0.46,-0.76,77.26,-77.43,1200,,,,,,12,13,29,3.2,3,25.5,,48,10.4,8.6,38,0,,,,,1.6,1,7.2,3.8,,,,,,2,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392,Geonoma,macrostachys,,tapajotensis,MO,"Palacios, W.",4114,Ecuador,0.43,-0.71,77.4,-77.66,1200,0.8,,,,,,,23.5,2.6,5,17,1.7,49,11,5.5,37,0,,,,,1.5,1,6,2.8,7.8,6.3,,,,2,1,1,,,,1,1,2,2,2,1,2,1,2,2,2,1,1,2,1,1,2,2,2,2,3,3,,,2,,2,2,1,2,1,2,,
